Index;Element;X;Y;Z;FragmentID
60;H;127.7649581772204;108.14121859095945;108.28540258514961;2
61;C;126.07419579516943;106.48751393588523;109.82420603083482;2
62;H;127.46230285527379;105.70712254318025;108.3782904075607;2
63;H;128.04783304108747;105.65747556570231;110.03836546444786;2
64;C;125.28780446643682;105.17819391554428;109.8027725894264;2
65;H;126.11515294752368;106.88782566420332;110.83745145164713;2
66;H;125.57258725065101;107.22110437215001;109.19072063102698;2
67;C;123.90206478768889;105.29140520311466;110.43545596929914;2
68;H;125.18864038456957;104.85075071853782;108.76661328412617;2
69;H;125.8554601137821;104.4144879435219;110.33725093765831;2
70;C;123.98327137614903;105.33463155789447;111.9546857550233;2
71;N;122.66596217594665;105.24786243416042;112.54914811890255;2
72;H;124.59391165281325;104.49786787473548;112.31666085686456;2
73;H;124.4517200350007;106.25758867787232;112.30665142450147;2
74;C;122.44501498065057;105.58905572801461;113.81731879335493;2
75;H;121.91123488978269;104.9017549266236;111.96983259483353;2
76;O;130.47791252774275;109.09232177785385;109.80645264925558;1
77;C;121.03180662651887;105.35475765667744;114.30691367513462;2
78;C;121.01771117283681;104.39161610198681;115.49833756913907;2
79;H;120.58367319424411;106.30492204457758;114.60289484633135;2
80;H;120.43624282369412;104.944070073605;113.49170469556249;2
81;C;119.58901201773433;104.02079335243575;115.87967697948427;2
82;H;121.56615748187546;103.48258456835539;115.2380226655414;2
83;H;121.52024611605876;104.8517823555269;116.35052509093536;2
84;C;119.5120466634899;102.99910196466958;117.01982227084633;2
85;H;119.04039712220376;104.92257038957555;116.16204681178178;2
86;H;119.08767830647456;103.58963331976553;115.00954666543413;2
87;C;118.07037632860322;102.52557358052871;117.12340314434992;2
88;H;120.1411849865544;102.1394291291876;116.77837593913188;2
89;H;119.85198233518788;103.432839153997;117.95918355059403;2
90;N;117.41912438616396;102.89009055914762;118.2359724180463;2
91;C;116.01625889583498;102.61383392856465;118.45970633831317;3
92;H;117.92495959505631;103.26006457035683;119.03459353501924;2
93;H;123.39527940853284;106.18507447921795;110.0674791037997;2
94;H;123.29828609763834;104.42791003399479;110.15038566939764;2
95;O;123.34309890644894;106.03932617444879;114.53171479359507;2
96;O;117.53743887172081;101.91377521548745;116.20430887135183;2
97;C;115.31934584888064;103.80337843676766;119.11194788469471;3
98;H;115.56397502712697;102.38151609492029;117.49203033588928;3
99;H;115.90673549116713;101.73340430922858;119.10225076581088;3
100;C;115.16482055005025;104.97123749259721;118.14444110726213;3
101;H;114.33842334490666;103.46799572548964;119.44465607101527;3
102;H;115.89193841487771;104.10733527708507;119.99130753831551;3
103;C;114.53566468339741;106.21188694261883;118.78005121873073;3
104;H;116.1497801716744;105.23465774467799;117.75201785845704;3
105;H;114.55630537237644;104.63563136539379;117.30306674621959;3
106;C;113.09582800473137;105.9998303537857;119.26823690514225;3
107;H;115.15793575462358;106.53020285712056;119.61743398427072;3
108;H;114.54328381483342;107.00886338908803;118.03637668673954;3
109;C;113.0025501866924;105.83616519965496;120.7809154241805;3
110;H;112.46761445042496;106.84510482138154;118.98357585264986;3
111;H;112.6748740858862;105.10777508900132;118.80282111250379;3
112;N;111.61666344314204;105.70208606519623;121.18220335158715;3
113;H;113.54326344313641;104.94506429993092;121.10159746208787;3
114;H;113.44443501762244;106.70306867884516;121.28535347717556;3
115;C;111.19139030011505;104.8496706128792;122.11131598574208;3
116;H;110.95927887918951;106.2719595444595;120.65320792819011;3
117;C;109.69299173777758;104.7865637940288;122.3277530138679;3
118;C;109.00822099581633;103.7972657754474;121.37425177728527;3
119;H;109.53647358375468;104.44941405467596;123.35414123409178;3
120;H;109.24721793230833;105.77123014228918;122.19092149442197;3
121;C;108.62024799506776;104.42911482542623;120.0397752767716;3
122;H;109.65705534531601;102.9359181799459;121.216502834574;3
123;H;108.09758304223718;103.4360143318239;121.85646289536683;3
124;C;107.8525693093306;103.44157666802238;119.15930063500453;3
125;H;107.98059235269143;105.28583076832275;120.25078326538693;3
126;H;109.50476345978794;104.78292106290242;119.50703363059321;3
127;C;107.1630321064511;104.1009916702634;117.97736746647313;3
128;H;108.51863535313075;102.66982452936567;118.77170452124263;3
129;H;107.08714390372214;102.95372997004097;119.7630860706148;3
130;N;106.17719505614917;104.94094131197427;118.3138225003877;3
131;C;105.36880107083348;105.65586772917015;117.35126027369456;4
132;H;105.98752966498769;105.14244817203196;119.2906797971335;3
133;O;111.95534703091181;104.14797334401267;122.78379849841228;3
134;C;103.94128338696343;105.8118252394754;117.86888128379006;4
135;H;105.7956997935342;106.64842497841138;117.16280229670917;4
136;H;105.4083094616555;105.09804391406239;116.41244215562062;4
137;C;103.26907169100134;104.46870152530165;118.14629514821733;4
138;H;103.98634165193539;106.38367323088391;118.79756757154841;4
139;H;103.35916544260752;106.38440629646618;117.14712495236219;4
140;C;102.9531050003462;103.6657688096884;116.88671117153928;4
141;H;103.92938453291171;103.88931321634635;118.7910231061972;4
142;H;102.33976466023242;104.63439240942593;118.69425346411828;4
143;C;102.53505472039012;102.23252565625883;117.22064444499678;4
144;H;102.14566541018718;104.16027575566201;116.34395575100662;4
145;H;103.82868771100232;103.6336243083645;116.23718678342571;4
146;C;103.71571365492306;101.35859622282513;117.62879212699025;4
147;H;101.8141770499289;102.24329675949572;118.0384777552973;4
148;H;102.05033458627796;101.77951471549083;116.35493127910159;4
149;N;104.60789189989818;101.14121460357096;116.506902908974;4
150;H;104.29650235527937;101.83110547769256;118.42351123014642;4
151;H;103.36352032140184;100.39435526683961;118.01418109103311;4
152;O;107.46504195632208;103.86245748770529;116.81180472549534;3
153;C;105.90164681522964;100.83133907610083;116.61991350914603;4
154;H;104.19454937092065;101.18548489576199;115.58827201533292;4
155;C;106.6368972467256;100.61289478073498;115.31275554668916;4
156;C;106.52404369366518;101.7745558915755;114.31975432234891;4
157;H;107.68439256748242;100.45436163307338;115.5705929259164;4
158;H;106.2559992722084;99.6940764645803;114.85886557438185;4
159;C;107.43328547233972;101.54224654058488;113.11305493329084;4
160;H;105.4949390504885;101.8812661064003;113.96942270578995;4
161;H;106.81310871053932;102.69729166283159;114.82538862767139;4
162;C;107.23975817556368;102.58453904364906;112.0113907461103;4
163;H;108.4763955676359;101.57134321746707;113.43308270077972;4
164;H;107.23661958130737;100.54947772740218;112.69834590952553;4
165;C;108.30666691024221;102.45302526652661;110.94218974316938;4
166;H;106.25432590208683;102.49488058464134;111.55494770287176;4
167;H;107.3291671481292;103.5885124047337;112.43565305636362;4
168;N;107.8559403859512;102.51744247887088;109.68698813356599;4
169;O;106.46582940054755;100.69110124183638;117.70583206519188;4
170;C;108.71750628173395;102.45475830590316;108.51956691637015;5
171;H;106.86366671912096;102.64286189782663;109.52398578163103;4
172;C;107.8956971188643;102.11120881413848;107.28635369889741;5
173;H;109.21574626425188;103.42148335871391;108.38099380016766;5
174;H;109.48780043521853;101.69847216299299;108.69745624834908;5
175;C;108.70800807029124;102.0674211842321;105.99190673157513;5
176;H;107.41531437994504;101.1433015329663;107.44491411615166;5
177;H;107.11485077306108;102.86646429793375;107.18723368687655;5
178;C;107.81198556643042;101.63384714195371;104.83121542362957;5
179;H;109.12493610658404;103.05557537288792;105.79416286363495;5
180;H;109.53739296670338;101.36587978276566;106.09850519312054;5
181;C;108.50192989768243;101.55850526700233;103.46807201077107;5
182;H;107.41354166071686;100.64109394412189;105.05267883614306;5
183;H;106.95966975829926;102.30896048703767;104.75854526602217;5
184;C;109.05647409514155;102.8805697277087;102.94919400158194;5
185;H;109.3276174777423;100.84598096193132;103.5144727014734;5
186;H;107.77343452745102;101.1833616049174;102.7466813881285;5
187;N;108.0515164084871;103.92334505156249;102.8958739350635;5
188;H;109.87944701720323;103.23240452452912;103.58185280362557;5
189;H;109.46812206329652;102.72739922824704;101.94336770388712;5
190;C;108.32084315166;105.12519817286233;102.3800213697973;5
191;H;107.09399760831639;103.6824070106859;103.14193017477642;5
192;O;109.5000603542442;102.30410399088302;111.2091469536791;4
193;C;107.1998525229797;106.13836218350856;102.51385461958847;5
194;C;106.21033008721955;106.08434216296556;101.34603762750629;5
195;H;106.65238604994471;105.93609191193589;103.43498402758642;5
196;H;107.64086226508263;107.13516959050577;102.5829849229567;5
197;C;105.03733006032785;107.02688823768979;101.60981922604003;5
198;H;106.7080025587927;106.36296087767306;100.41592162580889;5
199;H;105.83625451672587;105.06369774625662;101.23753702278341;5
200;C;104.04343863291984;107.09373819743362;100.44381528135595;5
201;H;104.50597692134801;106.68383667774455;102.50179209711189;5
202;H;105.4150020802734;108.03099626579339;101.81496128352299;5
203;C;102.77854221026834;107.76940316910532;100.94590776149158;5
204;H;104.46541898189004;107.65157870994813;99.60923047834595;5
205;H;103.79512222627422;106.08278139561581;100.11712641842773;5
206;N;102.759954648752;109.09718314524635;100.7871870648579;5
207;C;101.69818319598355;109.93418939669078;101.30233408758312;6
208;H;103.47271379859603;109.53919179095878;100.21809064993765;5
209;O;109.40966147688786;105.39996730301063;101.87441428288054;5
210;C;101.24574576278661;111.00895467422914;100.31814050642994;6
211;H;100.86828245118984;109.2678769438029;101.55485353710613;6
212;H;102.04152727272928;110.41725092779711;102.22524884866777;6
213;C;102.33676550221661;112.04091625961802;100.02169493343179;6
214;H;100.9238257379699;110.53984715320686;99.38702459777446;6
215;H;100.38023198530895;111.50857405072243;100.75680256538658;6
216;C;101.76479668688455;113.32251195800794;99.40938647995847;6
217;H;102.86242102709973;112.29324891296952;100.94330068454046;6
218;H;103.06009167207299;111.6018304623707;99.33512328098413;6
219;C;101.16084549698637;114.25520567469842;100.46411526462995;6
220;H;102.55328695051253;113.85946446176676;98.8798522902637;6
221;H;101.00129892565096;113.05341813332413;98.67773621536341;6
222;C;102.21529535015804;115.16844515685364;101.09792363425905;6
223;H;100.38294272388949;114.87780678991788;100.01810943693027;6
224;H;100.69733708188967;113.66526318287242;101.25709547811346;6
225;N;101.70728490211037;115.7858132826351;102.30346598242438;6
226;H;103.1134622825065;114.59622781680956;101.34244440755675;6
227;H;102.48799081962656;115.9681893154645;100.40589759334739;6
228;C;101.36219799485683;117.07117897912624;102.41362302306902;6
229;H;101.4512808825224;115.15364270818942;103.05459292563972;6
230;O;101.88898534965367;107.14165911346073;101.51563131921645;5
231;C;100.70368771784241;117.41000287792943;103.73925397773935;6
232;C;101.73858328215469;117.71068530841167;104.82875659296228;6
233;H;100.05612701378857;118.27722811357778;103.59978444186426;6
234;H;100.09797370640779;116.55923027596693;104.05174133766094;6
235;C;102.4173932764889;119.06123280941641;104.63390857889537;6
236;H;101.22908453172832;117.70558609315688;105.7946336196456;6
237;H;102.49093906615963;116.9209842795841;104.8393147633239;6
238;C;103.3246018716609;119.43968472747169;105.81012032053019;6
239;H;102.9862280147521;119.05188688949929;103.702269580707;6
240;H;101.64217029226359;119.82513194676321;104.54554411071034;6
241;C;104.58832507156576;118.6040572246456;105.89134517431462;6
242;H;103.59150443659992;120.49306318111815;105.73662447867969;6
243;H;102.77586424001899;119.29083022472109;106.74301472869355;6
244;N;105.66973000490016;119.04271493547691;105.24800549015292;6
245;O;101.5724545032344;117.91489837262627;101.54243583826015;6
246;C;105.78039643179656;120.24342118680147;104.4517417403547;7
247;H;106.5437038489696;118.55442805655159;105.45584574446151;6
248;C;107.18394174678784;120.36985739610955;103.86796949430303;7
249;H;105.03459675076046;120.21503538833556;103.65145344207933;7
250;H;105.57680565243338;121.13293357424273;105.06517145988859;7
251;C;107.38288156314479;121.69930027362388;103.13871070155074;7
252;H;107.89702875772169;120.29344787893012;104.68975135410905;7
253;H;107.37769915907805;119.54660075879069;103.17864054586565;7
254;C;106.66403584945505;121.73617012319603;101.79107479631118;7
255;H;107.02308805999792;122.51082454998921;103.77454899003496;7
256;H;108.45038777268742;121.85225239701644;102.9694348111308;7
257;C;106.8476689622918;123.05190736609177;101.03443312387338;7
258;H;107.04793262183729;120.92044061203816;101.17522718774468;7
259;H;105.59566001134631;121.56880300217803;101.93383839313697;7
260;C;106.07493435437695;124.22296984789845;101.6399788658135;7
261;H;107.90502073199718;123.31995793683342;101.00910087142074;7
262;H;106.50497444980793;122.9183589494285;100.00588231955412;7
263;N;104.65360705286382;123.95938803839901;101.6716214588657;7
264;H;106.38664767200152;124.42197945755622;102.6674154780511;7
265;H;106.2666877264016;125.12436110061506;101.04418624789906;7
266;C;103.88310858244556;124.17248036899967;102.74097257156744;7
267;H;104.24129996942325;123.54367066515923;100.84130849626769;7
268;O;104.62109486373271;117.55614670859022;106.53799239060821;6
269;C;102.45116664605021;123.70900128537853;102.56678814453288;7
270;C;102.3846646554232;122.18919369750007;102.77255592693284;7
271;H;101.81167498233981;124.21856936989543;103.28766669733834;7
272;H;102.1295950639118;123.96561508298763;101.55942855674206;7
273;C;101.16115787490986;121.53465618431763;102.13158007538476;7
274;H;103.28010931488433;121.73265846397844;102.34521684869205;7
275;H;102.3896413502799;121.97656116209062;103.84272846531304;7
276;C;101.1202533654544;121.71450212998157;100.60834966587575;7
277;H;101.19219297181428;120.46575811349565;102.3472096899996;7
278;H;100.24808098338532;121.94634331184184;102.56420118291668;7
279;C;102.48455394478609;121.46178596525301;99.99100177655731;7
280;H;100.39779715236872;121.01693881959928;100.18439286112714;7
281;H;100.81381074296904;122.72757718258035;100.34562171283811;7
282;N;102.84818850226523;120.17973686209415;99.938718981027;7
283;C;104.0835411975501;119.7279425054168;99.33524008429781;8
284;H;102.25560731733333;119.4649409248111;100.3445511531131;7
285;O;104.30104156954016;124.67179484458589;103.78480167472273;7
286;C;104.81900282491547;118.71911653863573;100.21126332324543;8
287;H;103.85483892311984;119.26535127486831;98.36751644939339;8
288;H;104.69970266188335;120.61214025759709;99.15406657674241;8
289;C;106.01905058392356;118.13531366004416;99.46930661924583;8
290;H;105.14954457286511;119.19916798111191;101.13356032648612;8
291;H;104.12627769082465;117.91897332152725;100.48253545856825;8
292;C;106.74236754001232;117.07439539348715;100.29181474466087;8
293;H;105.67029563097317;117.68963192580243;98.53482965501756;8
294;H;106.71445320894286;118.93757038397125;99.21475862410412;8
295;C;107.82970469680029;116.37013690568058;99.48470105860363;8
296;H;107.18900676074249;117.54184227037742;101.16964194054344;8
297;H;106.0207680700335;116.32519156217195;100.62238225081794;8
298;C;108.39961249437553;115.17313819998492;100.23398678347097;8
299;H;107.39877116383788;116.01338807393829;98.54810999144664;8
300;H;108.62702893774919;117.07514316852662;99.24463763259615;8
301;N;109.41552943749191;115.56553308534002;101.19599802952119;8
302;H;107.58618874688331;114.64565816194822;100.7456795994765;8
303;H;108.86680366305163;114.4670455994446;99.53968520328995;8
304;C;110.32679224193633;114.69001289151124;101.5949627632646;8
305;H;109.42284990870606;116.53795902885335;101.48369335623963;8
306;O;103.19734583700881;122.38222985169043;99.58626614185107;7
307;C;111.4337888213437;115.11168837736813;102.53646562159643;8
308;C;111.74768857402171;116.6028715671618;102.60356845428461;8
309;H;111.16412110542421;114.75455142629131;103.53423062582503;8
310;H;112.31775169001028;114.54951448887032;102.22744509341477;8
311;C;110.89253771762691;117.3127190865194;103.65093803333221;8
312;H;112.79896931858954;116.73731416377885;102.8616314826647;8
313;H;111.59529184823216;117.06196832909657;101.62575522658713;8
314;C;110.96956725974029;118.82590385579829;103.49516582349779;8
315;H;109.8473391324625;117.01772600106138;103.55058561659753;8
316;H;111.22831768660552;117.02527422716878;104.64709602658583;8
317;C;110.36014548281523;119.26316287342917;102.17284142428508;8
318;H;110.38686636584572;119.30418760150992;104.28622989985445;8
319;H;111.99786757960291;119.18107880726599;103.55537459766285;8
320;N;110.94059023797958;120.34456549619331;101.64885042655824;8
321;O;110.30045614058841;113.51217668126118;101.19729679369617;8
322;C;110.49074521866358;121.02488061541617;100.45156657937872;9
323;H;111.78128014539105;120.70827851262906;102.08163366336905;8
324;C;111.21122373222519;122.36326513283149;100.34621064819173;9
325;H;110.6902186909694;120.41059466611073;99.56508340605586;9
326;H;109.40721830406208;121.16711951628602;100.51327787762261;9
327;C;110.648493796699;123.26224198840328;99.25042675625758;9
328;H;111.131141971562;122.87958819204984;101.30592166040503;9
329;H;112.27079687548836;122.17729663759143;100.15967927115338;9
330;C;111.46727752479626;124.54733188806627;99.12674479682921;9
331;H;110.65057133771037;122.72782758566007;98.29911191285747;9
332;H;109.61245121037555;123.50900912773578;99.48448586902076;9
333;C;110.79702916308543;125.61238662993262;98.25963283339937;9
334;H;111.63246274108165;124.96453563514017;100.12245527663951;9
335;H;112.44527525923785;124.30268879498132;98.70684842864462;9
336;C;109.65727026416083;126.33123258537036;98.98368157947289;9
337;H;111.52935987125646;126.36900287296523;97.97365995032338;9
338;H;110.41329486479538;125.16086380537179;97.34215374103901;9
339;N;109.19307870087647;127.46505704954716;98.19600580495117;9
340;H;108.84981211275041;125.61705456293564;99.21719887433159;9
341;H;110.02457709803002;126.72932303654778;99.93409669588578;9
342;H;108.71054759995683;127.12964516784805;97.36896853271111;9
343;H;108.52438678797546;127.99619332954734;98.75083902004053;9
344;O;109.41213133843982;118.6783885673604;101.65443574408442;8
345;C;127.36382746945395;116.83881640287433;127.46069615191614;10
346;C;126.88556008865423;117.23893161536135;126.08564694897842;10
347;C;126.19355507175989;116.55384905814246;128.4126183075913;10
348;C;125.47258983817312;115.25617522212893;128.0565265899445;10
349;H;126.58568123882381;116.47893746062961;129.42805810077132;10
350;H;125.49251205347637;117.38922007979426;128.39003450481474;10
351;C;124.25779431417993;114.99748065832235;128.96104244118385;10
352;H;125.14374756164376;115.29786333392546;127.01677836650741;10
353;H;126.16939264905704;114.42174707600473;128.15668023255998;10
354;C;123.17047664891663;115.99493775801967;128.6268809039315;10
355;H;123.88708451308473;113.98487416568696;128.80598376510218;10
356;H;124.54890635913;115.12021070155616;130.0045231239583;10
357;N;122.25766856764471;115.55783224780902;127.7584968188269;10
358;O;126.56591604815671;118.5105812142486;126.00830765541896;10
359;O;126.812280845867;116.47449279992017;125.14313525708567;10
360;H;126.38565459014507;118.83161810776309;125.07419004872443;10
361;H;127.95282649544819;117.66455151834748;127.85917102963221;10
362;H;127.98774649568057;115.94859263241726;127.37244648580972;10
363;C;121.27567887276585;116.40944000747551;127.12340166543315;11
364;H;122.31831959333832;114.60027931417116;127.42185422445611;10
365;C;121.28442450960345;116.22894841670323;125.60320324235977;11
366;H;120.27714704530764;116.19071726415928;127.51547986080588;11
367;H;121.5257779986008;117.4387488235026;127.38812416578796;11
368;C;122.70552733006501;116.14605075722896;125.04755128741193;11
369;H;120.74330666856518;115.31802805237334;125.34147254759053;11
370;H;120.75106206696962;117.07053857635783;125.16177639664987;11
371;C;122.75718706500913;116.18792242688036;123.51753865454306;11
372;H;123.30416212610847;116.95447614128332;125.46734101516184;11
373;H;123.14968997658278;115.20937958579489;125.38019394497415;11
374;C;122.86817259143996;117.60157057942254;122.94733998878058;11
375;H;123.62010545788553;115.6139501918693;123.17720107919335;11
376;H;121.86642894484389;115.69978443404842;123.12060143400271;11
377;C;124.15038104070335;118.28561546304581;123.4156086546334;11
378;H;122.88584565273077;117.54056738697471;121.85834722660152;11
379;H;122.00126944116592;118.19900494268964;123.23031030955703;11
380;N;124.64127505651653;119.235236043254;122.43361226635872;11
381;H;123.98875421654999;118.8094869132342;124.36498021155671;11
382;H;124.9314577784947;117.5334673692177;123.57443442550037;11
383;C;125.81162897677781;119.8314391818035;122.59242204207814;11
384;H;124.00680848675644;119.50328672152739;121.68302880687122;11
385;O;123.16264437182937;117.13381296778812;129.0940518321981;10
386;C;126.28362082086421;120.79340525937383;121.52542577859752;11
387;C;125.70706587376996;120.57741686532698;120.13037325996474;11
388;H;126.04282211827268;121.80435193256896;121.86486433922371;11
389;H;127.3745038030577;120.72844285646502;121.4906882388656;11
390;C;126.33517155483663;121.54134398644845;119.12577216224321;11
391;H;125.88769048096906;119.55188882511382;119.80770005488239;11
392;H;124.63005826194517;120.74584529970242;120.13015641260648;11
393;C;125.71175050453695;121.36320532163701;117.74316489627392;11
394;H;126.15819688192704;122.5699202459713;119.44778522346998;11
395;H;127.41608672392738;121.39375397222541;119.06976232245538;11
396;C;124.27587370732043;121.85998110791115;117.73365785244823;11
397;H;126.26239523415269;121.95754920443193;117.00905547595919;11
398;H;125.74061991341937;120.32105235671598;117.42799648455767;11
399;N;123.41932517888718;121.07674589085633;117.06582339847195;11
400;C;122.0363844783485;121.45209133156452;116.85371600717603;12
401;H;123.74120955081041;120.20048604189154;116.67709811600439;11
402;O;126.51355837674485;119.6361612204502;123.60044529522321;11
403;C;121.50064190380978;120.84531662151971;115.56447229381398;12
404;H;121.43364006937973;121.12576734211859;117.70741623805397;12
405;H;122.00275617340772;122.54389872543354;116.81080793592746;12
406;C;120.16918850261058;121.44845785148124;115.11899598326848;12
407;H;122.23858566761236;121.00507787572366;114.77536648344342;12
408;H;121.3838939560483;119.76841040427576;115.70830035847328;12
409;C;120.31381997129834;122.87550029610247;114.58980078951868;12
410;H;119.76855532219253;120.82286255119374;114.32052178864612;12
411;H;119.46457229246427;121.43256218816713;115.95138616646423;12
412;C;119.09661675538568;123.33530207080047;113.7888327367095;12
413;H;120.48045132338297;123.56930661408536;115.41514383422046;12
414;H;121.19031301813078;122.93245364073552;113.94127401222214;12
415;C;117.8425126684688;123.4974028636622;114.64701549988145;12
416;N;118.05707696954515;124.44991257118245;115.7136142884026;12
417;H;117.01339120559858;123.84218210653755;114.01909924924561;12
418;H;117.56767331228653;122.54774990026414;115.10703172196482;12
419;C;117.9196132419376;124.1720445463154;117.01420906889943;12
420;H;118.51742735981435;125.3133580203228;115.45652416842;12
421;O;123.9305558977683;122.90108220927792;118.2795166115368;11
422;C;118.28330091013169;125.30853469942285;117.94139266460327;12
423;C;119.18854910234784;124.82772636350485;119.07733689208153;12
424;H;118.79421928386633;126.08746653501704;117.37416565650422;12
425;H;117.36553034735218;125.74237868643799;118.34666046523527;12
426;C;119.77876183951192;126.01801475682343;119.82288127490901;12
427;H;118.62952628418735;124.18413542136565;119.75742080057493;12
428;H;120.00411702962548;124.23559981632687;118.65056257284365;12
429;C;120.87720093188364;125.62868379999496;120.82130423175015;12
430;H;120.20225280069126;126.70351959441139;119.08743147776988;12
431;H;118.98681682400407;126.57153377119803;120.33077122356984;12
432;C;120.27156353839037;125.19478765478213;122.13751133202906;12
433;H;121.4764898345028;124.81939843592804;120.39938696317098;12
434;H;121.51800071065763;126.48974034737856;121.00183428745382;12
435;N;120.29441821853393;126.12384651384733;123.08651144480572;12
436;C;119.76071335627793;125.9353981956063;124.41572121011365;13
437;H;120.73134904063335;127.0222236433082;122.90173245053398;12
438;H;119.32826492778757;124.29186212487792;113.31569774154794;12
439;H;118.89204152222695;122.61649987439145;112.9952575876277;12
440;O;117.51440835943698;123.08751282978803;117.42829595633908;12
441;O;119.80198904271512;124.06332060773767;122.311807016364;12
442;C;119.10833693303057;127.19897920407398;124.96774623307348;13
443;H;119.03626968374603;125.11733972907666;124.37633305359198;13
444;H;120.58225069552967;125.6431264863985;125.08058840784419;13
445;C;117.83561961069762;127.60829894513421;124.22488978061281;13
446;H;118.86461905786506;127.00569281800183;126.01334503886943;13
447;H;119.83014704964144;128.0165636090347;124.93374377119295;13
448;C;118.11204027963981;128.42965292339403;122.96677590479968;13
449;H;117.27351907403406;126.70861551806222;123.97101552312888;13
450;H;117.20861837475341;128.2117051053963;124.88467699256051;13
451;C;116.82727949941479;128.87427333924177;122.2728148975153;13
452;H;118.68294373348499;129.31605477001378;123.25026462546433;13
453;H;118.71689164053483;127.8678626859857;122.25632439884811;13
454;C;116.14334308688335;127.72096460633739;121.54466326609143;13
455;H;116.15006029437102;129.2953391557412;123.01864043887963;13
456;H;117.06569097608251;129.6414197066927;121.53339339244295;13
457;N;114.93849412139203;128.1603367950224;120.88075211416044;13
458;H;116.8023088585002;127.33009388628194;120.76663331320285;13
459;H;115.89679631615257;126.91488853472272;122.24378109195112;13
460;C;114.71056955888976;128.0030718141214;119.5689808893543;13
461;H;114.28470532026594;128.69532843445998;121.43007337935751;13
462;C;113.42186387188627;128.632468764272;119.08310900514961;13
463;C;113.40749331072216;130.1575505583442;119.20134462710978;13
464;H;113.27598157912566;128.33791771816283;118.04406989064147;13
465;H;112.60192990194169;128.22170175000792;119.67319421511512;13
466;C;112.2791804328699;130.77843614992747;118.37296101763661;13
467;H;113.285525327308;130.43975200758175;120.24908757027472;13
468;H;114.3618048949045;130.56118815062248;118.85517300461969;13
469;C;110.90556550752723;130.1473353487287;118.63445142779084;13
470;H;112.22628627038239;131.84786944743007;118.58824301864833;13
471;H;112.5064770519981;130.66121281953968;117.31150499949064;13
472;C;110.56240553418257;130.16408981189866;120.1121912019331;13
473;H;110.15232611678978;130.71501887245935;118.08749765783607;13
474;H;110.90019515519303;129.11573237665792;118.28233795334721;13
475;N;110.16464770688184;131.35884997824138;120.56487464308996;13
476;C;109.83592117253548;131.61841636009996;121.94747170956481;14
477;H;110.07299026787827;132.12750167854207;119.9107531597779;13
478;O;115.4536412410012;127.3663334222076;118.83344130979935;13
479;C;110.67940133726415;132.7494442073599;122.53378841431247;14
480;H;108.77296691694058;131.87053508368592;122.0322437032777;14
481;H;110.01376001067142;130.68920456514505;122.49282902958548;14
482;C;112.17447945033263;132.44092162495508;122.47362296988692;14
483;H;110.47538913634288;133.66904125781517;121.98165642627191;14
484;H;110.37155066342216;132.90238582775493;123.56941310612743;14
485;C;113.00371385911131;133.4952919119897;123.20632356443097;14
486;H;112.3518065095632;131.45478403155715;122.9069645470626;14
487;H;112.48355018236549;132.40592921064783;121.42695809431326;14
488;C;114.49322930049733;133.42193042553416;122.86578534682546;14
489;H;112.63714467185353;134.48376652198885;122.9226302820706;14
490;H;112.86521347706852;133.38641108840122;124.28377956720479;14
491;C;115.2014874319405;132.19571341055268;123.4310762503778;14
492;H;114.61036071926216;133.41279320422314;121.78121491870094;14
493;H;114.99370629854214;134.31655147438724;123.24262391519842;14
494;N;115.33068567641996;132.27670178554092;124.87265877798002;14
495;H;114.6543793851089;131.27992808628875;123.19945822781077;14
496;H;116.19797689699793;132.10905393714472;122.97983557431112;14
497;O;110.652162862665;129.16826834854854;120.8252167376132;13
498;C;115.50415683435325;131.2021759143542;125.66196338224375;14
499;H;115.42450213296956;133.2003522222883;125.26518778294329;14
500;C;115.69387525654197;131.5331421640839;127.13151874509398;14
501;C;114.34671682270834;131.53430513820973;127.86222187916039;14
502;H;116.3410779968331;130.77623189345633;127.57619811087953;14
503;H;116.17095667196354;132.50762121070193;127.24059790898602;14
504;C;114.4973469723765;132.05300989334143;129.28995238614704;14
505;H;113.63496101754883;132.1656720663053;127.32523138209626;14
506;H;113.94757814447804;130.51888837529688;127.88033984226882;14
507;C;113.17746911607173;131.99548252113684;130.06305004134722;14
508;H;115.23664822611117;131.45365152220342;129.82615787189434;14
509;H;114.85368358783104;133.08462899752027;129.26271425725957;14
510;C;112.8713913511252;130.57374313316345;130.50706776241697;14
511;H;113.26980138301263;132.5963300119614;130.96995974004614;14
512;H;112.35893866584881;132.38727560964367;129.46004024353397;14
513;N;111.75395998375787;130.05531203886383;129.98725404709833;14
514;O;115.47860595107785;130.0578265189688;125.23540125137599;14
515;C;111.20552571093914;128.7678544442834;130.36149821050148;15
516;H;111.15568272753326;130.65270159738287;129.42116279364808;14
517;C;110.52173363904281;128.10600299041204;129.16758974891508;15
518;H;112.0229127678348;128.14969500495437;130.74088997201565;15
519;H;110.48476209934587;128.91563802892182;131.17365620906298;15
520;C;109.70929961177912;126.86710009432848;129.54742808012773;15
521;H;109.8613081155051;128.84005627904133;128.6996201978972;15
522;H;111.28338524744218;127.82804852988724;128.43645699640985;15
523;C;108.52738645816056;127.19135323485625;130.46294122849844;15
524;H;109.34094755001924;126.41256158793522;128.62602715593468;15
525;H;110.36402946305576;126.14362584699393;130.03629108714185;15
